# Pridaj vlastné mestá — jedno na riadok
# Formát A: Názov, Štát               (koordináty sa zistia automaticky)
# Formát B: Názov, Štát, lat, lon     (koordináty zadáš priamo)
#
 Rodellar, Spain
 Kalymnos, Greece
 Finale Ligure, Italy
 Ceuse, France, 44.51223989760521, 5.935573289411512
 Zadiel, Slovakia, 48.63383456758696, 20.82144755431407
 Visnove, Slovakia, 49.152969247577964, 18.803374821868264
 Krpcovo, Slovakia, 48.820891324705144, 19.034965199132877
 Turniska, Slovakia, 48.81400581203812, 21.008669308693406
 Kalamarka, Slovakia, 48.605819015658575, 19.419051385417433
 Repiska, Slovakia, 48.99538597729751, 19.560884157553687
 Adrspach, Czechia, 50.61120791952266, 16.10544965702697
